stattrak falchion knife | gamma doppler (factory new),358.28
stattrak huntsman knife | doppler (factory new),356.51
talon knife | damascus steel (factory new),354.6
stattrak flip knife | doppler (factory new),352.54
stattrak flip knife | doppler (factory new),352.54
m4a1-s | icarus fell (factory new),348.99
m4a1-s | icarus fell (factory new),348.99
m4a1-s | icarus fell (factory new),348.99
m4a1-s | icarus fell (factory new),348.99
m4a1-s | icarus fell (factory new),348.99
m4a1-s | icarus fell (factory new),348.99
m4a1-s | icarus fell (factory new),348.99
classic knife | slaughter (factory new),347.73
desert eagle | fennec fox minimal wear,347.19
stattrak ak-47 | case hardened minimal wear,346.35
talon knife | crimson web field-tested,346.29
talon knife | crimson web field-tested,346.29
m9 bayonet | blue steel field-tested,339.63
stiletto knife | doppler (factory new),339.18
bowie knife | gamma doppler (factory new),339.03
bowie knife | gamma doppler (factory new),339.03
stattrak huntsman knife | marble fade (factory new),337.39
stattrak huntsman knife | marble fade (factory new),337.39
huntsman knife | gamma doppler (factory new),331.81
huntsman knife | gamma doppler (factory new),331.81
huntsman knife | gamma doppler (factory new),331.81
stattrak huntsman knife | fade (factory new),331.75
flip knife | doppler (factory new),327.23
flip knife | doppler (factory new),327.23
flip knife | doppler (factory new),327.23
stattrak m4a1-s | printstream minimal wear,327.03
m9 bayonet | freehand field-tested,323.22
m9 bayonet | freehand field-tested,323.22
ursus knife | doppler (factory new),321.79
ursus knife | doppler (factory new),321.79
specialist gloves | lt. commander field-tested,319.97
classic knife,317.29
classic knife,317.29
specialist gloves | crimson web field-tested,315.08
m9 bayonet | damascus steel field-tested,314.01
flip knife | tiger tooth (factory new),311.23
stattrak awp | wildfire (factory new),309.5
talon knife | damascus steel field-tested,309.38
classic knife,308.04
karambit | urban masked field-tested,303.56
ump-45 | fade (factory new),300.24
huntsman knife | fade (factory new),297.77
huntsman knife | fade (factory new),297.77
flip knife | slaughter minimal wear,296.77
stattrak desert eagle | printstream (factory new),294.13
bayonet | black laminate field-tested,292.74
classic knife | slaughter minimal wear,290.35
specialist gloves | foundation field-tested,290.26
stiletto knife | tiger tooth (factory new),289.96
survival knife | slaughter (factory new),289.01
falchion knife | gamma doppler (factory new),287.14
driver gloves | king snake battle-scarred,286.82
paracord knife | crimson web field-tested,285.33
ursus knife | tiger tooth (factory new),284.06
moto gloves | smoke out field-tested,283.56
huntsman knife | marble fade (factory new),281.91
huntsman knife | marble fade (factory new),281.91
hand wraps | slaughter field-tested,281.43
m9 bayonet | rust coat battle-scarred,279.71
driver gloves | king snake battle-scarred,278.46
bowie knife | marble fade (factory new),277.24
bowie knife | marble fade (factory new),277.24
moto gloves | finish line field-tested,276.67
m9 bayonet | ultraviolet field-tested,275.74
m9 bayonet | ultraviolet field-tested,275.74
driver gloves | overtake minimal wear,274.61
bowie knife | doppler (factory new),272.34
bowie knife | doppler (factory new),272.34
bowie knife | doppler (factory new),272.34
huntsman knife | doppler (factory new),271.69
huntsman knife | doppler (factory new),271.69
moto gloves | blood pressure field-tested,270.99
driver gloves | rezan the red minimal wear,268.32
bayonet | freehand field-tested,266.64
bayonet | freehand field-tested,266.64
talon knife | rust coat battle-scarred,266.07
hand wraps | caution! battle-scarred,265.68
stattrak bowie knife | tiger tooth (factory new),265.53
stattrak talon knife | rust coat battle-scarred,264.27
stattrak talon knife | rust coat battle-scarred,264.27
bowie knife | slaughter (factory new),263.54
specialist gloves | mogul field-tested,262.03
m4a1-s | blue phosphor (factory new),259.85
m4a1-s | blue phosphor (factory new),259.85
m4a1-s | blue phosphor (factory new),259.85
m4a1-s | blue phosphor (factory new),259.85
m4a1-s | blue phosphor (factory new),259.85
broken fang gloves | yellow-banded minimal wear,259.76
falchion knife | doppler (factory new),251.83
falchion knife | doppler (factory new),251.83
falchion knife | doppler (factory new),251.83
moto gloves | polygon field-tested,251.58
nomad knife,250.69
m4a1-s | printstream (factory new),248.97
m4a1-s | printstream (factory new),248.97
m4a1-s | printstream (factory new),248.97
