talon knife | doppler (factory new),980.72
stattrak karambit | case hardened (minimal wear),973.4
stattrak butterfly knife | blue steel (well-worn),967.21
moto gloves | cool mint (minimal wear),958.59
skeleton knife | blue steel (factory new),957.52
karambit | autotronic (well-worn),957.48
karambit | doppler (factory new),954.59
skeleton knife | crimson web (battle-scarred),953.44
talon knife | marble fade (minimal wear),953.22
m9 bayonet | lore (field-tested),952.12
m9 bayonet | gamma doppler (factory new),950.02
m9 bayonet | gamma doppler (factory new),949.72
sport gloves | arid (minimal wear),942.32
stattrak bayonet | fade (factory new),938.28
karambit | doppler (factory new),937.72
bayonet | gamma doppler (factory new),935.19
stattrak ak-47 | fuel injector (factory new),932.43
stattrak butterfly knife | blue steel (field-tested),921.86
bayonet | lore (minimal wear),898.63
m9 bayonet | slaughter (factory new),896.91
butterfly knife | blue steel (field-tested),892.4
mag-7 | cinquedea (factory new),890.57
m9 bayonet | doppler (factory new),877.49
bayonet | fade (minimal wear),876.11
stattrak butterfly knife | case hardened (well-worn),870.08
m9 bayonet | case hardened (factory new),868.03
stattrak paracord knife | fade (factory new),864.91
m9 bayonet | doppler (factory new),861.52
talon knife | doppler (factory new),860.22
karambit | lore (field-tested),853.75
stattrak butterfly knife | case hardened (field-tested),852.64
stattrak talon knife | case hardened (field-tested),844.75
stattrak butterfly knife | damascus steel (field-tested),844.23
butterfly knife | stained (factory new),842.26
stattrak karambit | damascus steel (factory new),839.44
stattrak butterfly knife | case hardened (battle-scarred),838.72
karambit | blue steel (factory new),836.67
stattrak karambit | crimson web (field-tested),833.78
stattrak bayonet | marble fade (factory new),833.73
karambit | slaughter (minimal wear),829.45
bayonet | marble fade (minimal wear),824.65
stattrak usp-s | kill confirmed (factory new),823.22
skeleton knife | case hardened (minimal wear),808.71
butterfly knife | case hardened (field-tested),805.01
talon knife | doppler (minimal wear),803.24
karambit,802.82
ak-47 | fire serpent (well-worn),799.97
karambit | case hardened (minimal wear),797.72
stattrak talon knife | stained (factory new),788.74
m9 bayonet | tiger tooth (minimal wear),788.74
stattrak skeleton knife | stained (minimal wear),788.46
m9 bayonet | black laminate (factory new),786.25
butterfly knife | damascus steel (well-worn),784.4
stattrak talon knife | tiger tooth (factory new),764.3
stattrak classic knife | fade (factory new),759.33
stattrak bayonet | slaughter (factory new),757.7
bayonet | gamma doppler (factory new),753.96
flip knife | gamma doppler (factory new),753.38
stattrak m9 bayonet | rust coat (well-worn),750.99
stattrak talon knife | case hardened (well-worn),749.27
m9 bayonet | doppler (factory new),746.09
stattrak bayonet | autotronic (minimal wear),745.05
m9 bayonet | lore (well-worn),742.3
karambit | lore (well-worn),742.26
stattrak m9 bayonet | slaughter (minimal wear),738.38
flip knife | fade (minimal wear),738.12
talon knife | tiger tooth (minimal wear),736.61
stattrak butterfly knife | stained (minimal wear),733.01
bayonet | gamma doppler (factory new),732.99
gut knife | doppler (factory new),730.17
hand wraps | slaughter (minimal wear),726.84
paracord knife | fade (factory new),721.12
m9 bayonet | autotronic (field-tested),719.96
karambit | crimson web (well-worn),717.36
stattrak awp | oni taiji (minimal wear),715.08
bayonet | case hardened (factory new),712.58
stattrak flip knife | fade (factory new),711.99
karambit | crimson web (field-tested),711.75
classic knife | crimson web (well-worn),707.22
stattrak karambit | freehand (factory new),704.23
stattrak m9 bayonet,703.53
driver gloves | king snake (field-tested),699.5
stattrak karambit | black laminate (field-tested),696.59
paracord knife | crimson web (minimal wear),695.36
m9 bayonet | slaughter (minimal wear),692.84
souvenir sg 553 | integrale (minimal wear),690.15
sticker | hellraisers | katowice 2014,685.36
butterfly knife | case hardened (well-worn),684.92
butterfly knife | urban masked (minimal wear),678.98
butterfly knife | rust coat (battle-scarred),668.06
talon knife | tiger tooth (factory new),668.05
skeleton knife | case hardened (field-tested),650.48
bayonet | autotronic (minimal wear),646.95
stattrak ak-47 | case hardened (factory new),643.15
flip knife | fade (factory new),639.75
skeleton knife | blue steel (minimal wear),638.88
stattrak ak-47 | asiimov (factory new),632.26
sticker | flipsid3 tactics (holo) | katowice 2015,624.93
bayonet | doppler (factory new),621.13
karambit | night (minimal wear),616.63
stattrak talon knife | case hardened (battle-scarred),614.09
stattrak bayonet,613.53
karambit | case hardened (well-worn),612.33
stattrak ursus knife | fade (factory new),609.65
stattrak m9 bayonet | crimson web (field-tested),608.73
hydra gloves | rattler (factory new),601.16
stattrak bowie knife | fade (factory new),600.63
gut knife | doppler (factory new),597.05
m9 bayonet | autotronic (battle-scarred),595.78
survival knife | fade (minimal wear),591.55
sticker | zywoo (gold) | katowice 2019,590.29
bayonet | doppler (factory new),590.06
bayonet,588.46
bayonet | doppler (factory new),584.41
ursus knife | fade (factory new),580.85
stattrak p2000 | ocean foam (factory new),577.47
shadow daggers | doppler (factory new),572.08
bayonet | lore (field-tested),566.72
souvenir usp-s | royal blue (factory new),563.24
butterfly knife | scorched (minimal wear),558.07
moto gloves | pow! (field-tested),552.61
stattrak skeleton knife | blue steel (field-tested),551.16
stattrak stiletto knife | fade (factory new),550.71
karambit | case hardened (battle-scarred),542.03
talon knife | case hardened (minimal wear),540.93
skeleton knife | blue steel (field-tested),540.28
